<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
21/09/20;00:00;2222.0000000;2238.0000000;2170.2000000;2202.4000000;413107
22/09/20;00:00;2202.2000000;2357.6000000;2188.0000000;2307.2000000;875397
23/09/20;00:00;2350.2000000;2439.8000000;2206.2000000;2325.2000000;1844103
24/09/20;00:00;2296.8000000;2296.8000000;2179.0000000;2216.6000000;2175024
25/09/20;00:00;2227.0000000;2229.4000000;2163.0000000;2200.0000000;692691
28/09/20;00:00;2183.0000000;2240.0000000;2170.0000000;2210.0000000;797180
29/09/20;00:00;2218.0000000;2219.4000000;2135.0000000;2156.2000000;1012171
30/09/20;00:00;2143.0000000;2147.4000000;2115.0000000;2135.0000000;833900
01/10/20;00:00;2148.8000000;2174.8000000;2127.0000000;2156.4000000;409838
02/10/20;00:00;2148.8000000;2219.0000000;2117.2000000;2201.4000000;602789
05/10/20;00:00;2220.0000000;2224.8000000;2178.6000000;2198.2000000;404522
06/10/20;00:00;2200.0000000;2202.0000000;2152.0000000;2156.4000000;369914
07/10/20;00:00;2170.2000000;2175.0000000;2132.4000000;2152.6000000;249829
08/10/20;00:00;2160.0000000;2196.4000000;2157.0000000;2170.8000000;423617
09/10/20;00:00;2183.2000000;2185.4000000;2150.4000000;2167.8000000;276065
12/10/20;00:00;2171.2000000;2250.0000000;2170.0000000;2239.0000000;777269
13/10/20;00:00;2244.8000000;2283.4000000;2235.2000000;2268.0000000;757343
14/10/20;00:00;2270.4000000;2292.0000000;2241.6000000;2266.8000000;364850
15/10/20;00:00;2269.0000000;2270.0000000;2242.6000000;2256.8000000;300010
16/10/20;00:00;2256.0000000;2318.4000000;2250.0000000;2289.0000000;523357
19/10/20;00:00;2300.0000000;2324.8000000;2275.4000000;2295.6000000;386100
20/10/20;00:00;2297.8000000;2305.0000000;2261.0000000;2269.0000000;282211
21/10/20;00:00;2270.0000000;2273.6000000;2241.8000000;2257.4000000;274580
22/10/20;00:00;2252.0000000;2274.2000000;2228.4000000;2249.8000000;348922
23/10/20;00:00;2232.4000000;2250.6000000;2224.4000000;2242.0000000;375004
26/10/20;00:00;2230.0000000;2320.0000000;2150.0000000;2163.0000000;867358
27/10/20;00:00;2175.0000000;2180.0000000;2102.0000000;2151.0000000;1295753
28/10/20;00:00;2141.0000000;2159.0000000;2071.2000000;2109.0000000;745476
29/10/20;00:00;2114.8000000;2248.2000000;2099.8000000;2127.6000000;370007
30/10/20;00:00;2117.8000000;2117.8000000;2080.0000000;2090.0000000;321898
02/11/20;00:00;2096.0000000;2137.4000000;2071.0000000;2119.8000000;431847
03/11/20;00:00;2134.8000000;2148.8000000;2100.0000000;2119.8000000;478646
05/11/20;00:00;2125.6000000;2200.0000000;2125.6000000;2196.2000000;905713
06/11/20;00:00;2185.0000000;2253.6000000;2159.0000000;2242.0000000;588792
09/11/20;00:00;2260.4000000;2291.0000000;2236.0000000;2264.0000000;867678
10/11/20;00:00;2268.2000000;2297.4000000;2202.0000000;2250.0000000;920956
11/11/20;00:00;2310.0000000;2333.8000000;2210.4000000;2234.0000000;1896374
12/11/20;00:00;2240.0000000;2269.0000000;2205.8000000;2216.6000000;866174
13/11/20;00:00;2226.4000000;2244.4000000;2210.0000000;2227.0000000;569851
16/11/20;00:00;2229.8000000;2250.0000000;2178.6000000;2206.8000000;1078412
17/11/20;00:00;2198.0000000;2216.0000000;2161.0000000;2177.4000000;734321
18/11/20;00:00;2175.0000000;2193.0000000;2151.2000000;2166.0000000;745204
19/11/20;00:00;2174.2000000;2197.0000000;2132.6000000;2140.8000000;848127
20/11/20;00:00;2147.0000000;2164.4000000;2130.2000000;2155.0000000;692635
23/11/20;00:00;2167.0000000;2209.2000000;2160.0000000;2180.0000000;1118823
24/11/20;00:00;2190.0000000;2206.0000000;2152.0000000;2175.6000000;1149268
25/11/20;00:00;2179.4000000;2208.6000000;2170.0000000;2197.0000000;1464804
26/11/20;00:00;2200.0000000;2259.8000000;2191.0000000;2256.8000000;1389778
27/11/20;00:00;2260.6000000;2290.6000000;2248.2000000;2280.8000000;1327901
30/11/20;00:00;2290.0000000;2295.0000000;2169.8000000;2193.0000000;8514985
01/12/20;00:00;2206.6000000;2207.0000000;2157.8000000;2174.0000000;1229986
02/12/20;00:00;2171.2000000;2185.0000000;2152.4000000;2163.0000000;587842
03/12/20;00:00;2161.0000000;2174.0000000;2142.2000000;2160.0000000;668654
04/12/20;00:00;2171.4000000;2171.8000000;2130.0000000;2141.8000000;689972
07/12/20;00:00;2147.0000000;2150.0000000;2105.0000000;2114.8000000;711631
08/12/20;00:00;2110.0000000;2147.0000000;2095.6000000;2126.6000000;953310
09/12/20;00:00;2122.0000000;2137.0000000;2105.0000000;2110.4000000;674157
10/12/20;00:00;2114.2000000;2122.0000000;2085.4000000;2095.0000000;665762
11/12/20;00:00;2110.0000000;2133.2000000;2090.4000000;2111.0000000;680533
14/12/20;00:00;2114.4000000;2121.8000000;2080.0000000;2085.2000000;535145
15/12/20;00:00;2094.8000000;2095.0000000;2073.2000000;2086.0000000;467253
16/12/20;00:00;2082.0000000;2093.0000000;1978.4000000;2063.8000000;550856
17/12/20;00:00;2074.6000000;2077.8000000;2021.0000000;2049.6000000;731165
18/12/20;00:00;2049.0000000;2049.8000000;1980.0000000;2007.4000000;874774
21/12/20;00:00;2011.2000000;2029.8000000;1952.2000000;2000.8000000;927546
22/12/20;00:00;2009.6000000;2018.6000000;1965.8000000;1979.0000000;540760
23/12/20;00:00;1978.2000000;1995.0000000;1959.2000000;1973.2000000;451357
24/12/20;00:00;1973.0000000;1994.8000000;1960.0000000;1982.6000000;474717
25/12/20;00:00;1985.2000000;2047.6000000;1974.2000000;2025.0000000;624058
28/12/20;00:00;2034.8000000;2049.6000000;1990.2000000;1999.0000000;618072
29/12/20;00:00;2007.8000000;2010.0000000;1966.0000000;1975.8000000;652519
30/12/20;00:00;1977.4000000;1993.8000000;1970.0000000;1980.8000000;476873
04/01/21;00:00;1990.0000000;1999.0000000;1980.0000000;1984.8000000;392692
05/01/21;00:00;1989.0000000;2057.6000000;1979.0000000;2041.8000000;745005
06/01/21;00:00;2039.8000000;2077.0000000;1998.2000000;2005.6000000;825941
08/01/21;00:00;2013.0000000;2037.2000000;2005.0000000;2016.0000000;600224
11/01/21;00:00;2016.0000000;2073.0000000;2006.2000000;2059.0000000;775688
12/01/21;00:00;2063.8000000;2086.6000000;2015.8000000;2044.8000000;554443
13/01/21;00:00;2033.6000000;2049.0000000;2000.2000000;2017.4000000;448602
14/01/21;00:00;2012.2000000;2029.0000000;1940.4000000;1987.8000000;1144165
15/01/21;00:00;1979.2000000;1996.6000000;1950.2000000;1967.0000000;498506
18/01/21;00:00;1964.8000000;1988.0000000;1945.4000000;1958.6000000;485328
19/01/21;00:00;1965.4000000;1969.8000000;1924.0000000;1935.4000000;913306
20/01/21;00:00;1932.6000000;1968.2000000;1925.4000000;1966.2000000;400037
21/01/21;00:00;1962.0000000;1988.0000000;1934.2000000;1950.8000000;887546
