begin;open;close;high;low;value;quantity;end
2020-07-16;4285.5;4303.5;4360.5;4218.0;1558169748.5;361806;2020-07-16 23:59:59
2020-07-17;4300.5;4302.0;4328.5;4264.0;757009500.5;176036;2020-07-17 23:59:59
2020-07-20;4300.0;4476.5;4495.0;4276.5;2511990824.0;570127;2020-07-20 23:59:59
2020-07-21;4485.0;4648.0;4662.5;4480.0;3292574233.5;717669;2020-07-21 23:59:59
2020-07-22;4645.5;4690.0;4756.0;4610.5;4029125082.0;859858;2020-07-22 23:59:59
2020-07-23;4700.0;4720.0;4756.0;4675.5;3054878336.0;648582;2020-07-23 23:59:59
2020-07-24;4717.0;4782.5;4804.5;4692.5;2213300059.5;464961;2020-07-24 23:59:59
2020-07-27;4786.0;4752.0;4854.5;4680.0;2635425060.0;554928;2020-07-27 23:59:59
2020-07-28;4755.0;4768.0;4795.0;4713.5;1446887644.5;303643;2020-07-28 23:59:59
2020-07-29;4760.5;4698.0;4788.0;4600.0;3818200282.5;815330;2020-07-29 23:59:59
2020-07-30;4707.0;4675.5;4775.0;4622.0;2347284442.5;500161;2020-07-30 23:59:59
2020-07-31;4652.5;4586.0;4686.5;4555.0;2515252699.5;546457;2020-07-31 23:59:59
2020-08-03;4585.5;4614.0;4668.0;4574.0;2036656897.0;440894;2020-08-03 23:59:59
2020-08-04;4630.0;4658.5;4665.0;4600.5;1281405198.5;276812;2020-08-04 23:59:59
2020-08-05;4667.0;4632.0;4705.5;4591.5;1546016193.0;333095;2020-08-05 23:59:59
2020-08-06;4630.5;4606.5;4635.0;4572.5;1479331537.5;321524;2020-08-06 23:59:59
2020-08-07;4608.0;4618.0;4627.0;4534.0;1422885760.5;310012;2020-08-07 23:59:59
2020-08-10;4620.0;4613.5;4675.0;4577.0;1217375799.5;263598;2020-08-10 23:59:59
2020-08-11;4602.5;4622.0;4655.0;4563.5;1706287528.5;369215;2020-08-11 23:59:59
2020-08-12;4641.5;4619.5;4646.0;4581.0;1583376725.0;343593;2020-08-12 23:59:59
2020-08-13;4619.5;4738.5;4780.0;4593.5;2400426020.0;509497;2020-08-13 23:59:59
2020-08-14;4744.0;4763.5;4784.0;4676.0;2663938254.0;561271;2020-08-14 23:59:59
2020-08-17;4764.0;4688.0;4817.5;4647.5;2455662829.0;518748;2020-08-17 23:59:59
2020-08-18;4670.0;4690.5;4739.0;4655.0;1511480791.5;321376;2020-08-18 23:59:59
2020-08-19;4695.0;4671.5;4711.5;4661.5;1184851765.0;252889;2020-08-19 23:59:59
2020-08-20;4655.0;4561.5;4659.5;4523.5;2438862503.0;534198;2020-08-20 23:59:59
2020-08-21;4557.5;4523.0;4585.0;4438.0;1664800146.0;369018;2020-08-21 23:59:59
2020-08-24;4548.5;4608.0;4613.0;4532.5;1540417448.5;335620;2020-08-24 23:59:59
2020-08-25;4615.0;4642.5;4644.5;4576.0;2181497568.0;473696;2020-08-25 23:59:59
2020-08-26;4640.5;4666.0;4676.0;4606.5;1406175551.5;302628;2020-08-26 23:59:59
2020-08-27;4669.0;4728.0;4746.0;4652.5;1992448820.5;422298;2020-08-27 23:59:59
2020-08-28;4735.5;4581.5;4735.5;4560.0;2226200018.5;481237;2020-08-28 23:59:59
2020-08-31;4590.0;4474.5;4603.0;4420.5;2107619105.5;468244;2020-08-31 23:59:59
2020-09-01;4480.0;4497.5;4540.0;4376.0;2470254616.0;556701;2020-09-01 23:59:59
2020-09-02;4500.0;4564.5;4619.0;4444.5;2365367051.5;518245;2020-09-02 23:59:59
2020-09-03;4577.0;4565.0;4597.5;4537.5;1256133033.5;274930;2020-09-03 23:59:59
2020-09-04;4555.5;4590.5;4616.0;4528.0;1148670069.5;251515;2020-09-04 23:59:59
2020-09-07;4585.0;4558.5;4604.5;4540.0;688371987.5;150812;2020-09-07 23:59:59
2020-09-08;4562.5;4535.0;4582.5;4448.5;1411408849.5;312061;2020-09-08 23:59:59
2020-09-09;4532.0;4456.0;4532.0;4403.0;1247101776.0;279474;2020-09-09 23:59:59
2020-09-10;4472.0;4475.0;4518.0;4420.0;973822344.5;218001;2020-09-10 23:59:59
2020-09-11;4499.5;4663.5;4685.0;4468.0;1482253347.0;322326;2020-09-11 23:59:59
2020-09-14;4685.0;4671.5;4773.5;4632.0;2155450416.5;459096;2020-09-14 23:59:59
2020-09-15;4663.5;4724.5;4758.0;4609.5;1789998144.0;382879;2020-09-15 23:59:59
2020-09-16;4721.5;4710.0;4753.0;4637.0;1286584737.5;274581;2020-09-16 23:59:59
2020-09-17;4682.0;4863.0;4889.5;4677.0;3790196226.5;787604;2020-09-17 23:59:59
2020-09-18;4865.0;4805.0;4875.0;4788.0;1911951152.0;395044;2020-09-18 23:59:59
2020-09-21;4813.0;4772.5;4813.0;4691.5;2223622335.5;468300;2020-09-21 23:59:59
2020-09-22;4758.5;4962.0;4965.0;4717.0;3182538560.0;654093;2020-09-22 23:59:59
2020-09-23;4952.5;4989.5;5138.5;4918.0;3851978884.0;762957;2020-09-23 23:59:59
2020-09-24;4980.0;5057.0;5082.0;4966.0;2944861085.5;585766;2020-09-24 23:59:59
2020-09-25;5060.5;5025.0;5129.5;4976.5;2441070632.0;485185;2020-09-25 23:59:59
2020-09-28;5040.0;5080.0;5114.0;5023.0;1756594564.5;347123;2020-09-28 23:59:59
2020-09-29;5068.5;4965.5;5086.5;4926.0;2456423023.0;492280;2020-09-29 23:59:59
