begin;open;close;high;low;value;quantity;end
2020-09-01;5080.0;5033.0;5177.0;4984.8;18423656591.0;3626441;2020-09-01 23:59:59
2020-09-02;5070.0;5070.0;5118.2;4943.0;12409653214.8;2464483;2020-09-02 23:59:59
2020-09-03;5043.0;4917.8;5106.0;4870.0;12903085331.8;2588571;2020-09-03 23:59:59
2020-09-04;4885.8;4885.0;4993.8;4766.0;13691512417.0;2802034;2020-09-04 23:59:59
2020-09-07;4845.0;4975.0;4997.8;4810.0;6213642695.0;1265262;2020-09-07 23:59:59
2020-09-08;4980.6;4670.2;5035.0;4660.2;15642564923.2;3248592;2020-09-08 23:59:59
2020-09-09;4698.8;4743.4;4759.0;4650.0;7953995668.2;1690403;2020-09-09 23:59:59
2020-09-10;4740.0;4597.8;4775.0;4585.0;8361955914.4;1790522;2020-09-10 23:59:59
2020-09-11;4629.8;4662.0;4692.2;4572.2;6954274616.6;1497601;2020-09-11 23:59:59
2020-09-14;4679.8;4730.0;4760.0;4665.2;5337359103.4;1132684;2020-09-14 23:59:59
2020-09-15;4730.0;4685.8;4836.8;4656.0;8344070019.2;1759953;2020-09-15 23:59:59
2020-09-16;4704.6;4637.0;4719.6;4608.0;4194996954.6;901204;2020-09-16 23:59:59
2020-09-17;4606.8;4595.0;4614.0;4483.4;7460074667.0;1640159;2020-09-17 23:59:59
2020-09-18;4581.0;4628.0;4643.6;4552.0;4674724400.4;1016207;2020-09-18 23:59:59
2020-09-21;4627.0;4527.8;4627.0;4488.2;4547320863.6;1003620;2020-09-21 23:59:59
2020-09-22;4534.0;4900.0;4900.0;4490.0;14477851334.8;3099250;2020-09-22 23:59:59
2020-09-23;4980.8;5008.6;5653.2;4941.6;68430664480.6;13061601;2020-09-23 23:59:59
2020-09-24;5016.6;4775.0;5045.8;4763.4;14415410288.0;2952871;2020-09-24 23:59:59
2020-09-25;4800.0;4934.0;4959.8;4710.0;8914472774.8;1843772;2020-09-25 23:59:59
2020-09-28;4958.0;5080.0;5119.8;4941.8;8892190477.8;1759539;2020-09-28 23:59:59
2020-09-29;5071.0;5095.0;5131.0;4940.0;7497736162.8;1483591;2020-09-29 23:59:59
2020-09-30;5078.4;5062.0;5106.8;5022.4;3568363774.0;704854;2020-09-30 23:59:59
